year,week_number,date,market_location,commodity,base_price_pkr_per_40kg,inflation_rate_percent,predicted_price_pkr_per_40kg
2025,9,2025-03-02,Peshawar,Wheat,2361,-2.6706841472366505,2297.95
2025,9,2025-03-02,Quetta,Cotton,1256,-3.3071329875747733,1214.46
2025,9,2025-03-02,Quetta,Maize,2478,6.6512616235280095,2642.82
2025,9,2025-03-02,Quetta,Rice,2017,-2.262860084643713,1971.36
2025,9,2025-03-02,Quetta,Sugarcane,2112,2.0256940451968566,2154.78
2025,9,2025-03-02,Quetta,Vegetables,2641,7.191633455772863,2830.93
2025,9,2025-03-02,Quetta,Wheat,1885,7.994699561660306,2035.7
2025,10,2025-03-09,Faisalabad,Cotton,2368,11.888935988285873,2649.53
2025,10,2025-03-09,Faisalabad,Maize,2621,1.9181733322984016,2671.28
2025,10,2025-03-09,Faisalabad,Rice,1996,3.9417683617079167,2074.68
2025,10,2025-03-09,Faisalabad,Sugarcane,1529,-9.33519645413658,1386.26
2025,10,2025-03-09,Faisalabad,Vegetables,1669,-3.5690883808259715,1609.43
2025,10,2025-03-09,Faisalabad,Wheat,2090,-7.6005584661983665,1931.15
2025,10,2025-03-09,Karachi,Cotton,2217,9.168236973561692,2420.26
2025,10,2025-03-09,Karachi,Maize,1189,-0.0809701069555638,1188.04
2025,10,2025-03-09,Karachi,Rice,2119,5.700947088997778,2239.8
2025,10,2025-03-09,Karachi,Sugarcane,2371,15.36251516683436,2735.25
2025,10,2025-03-09,Karachi,Vegetables,1184,-11.42273802754263,1048.75
2025,10,2025-03-09,Karachi,Wheat,2473,3.798446472669721,2566.94
2025,10,2025-03-09,Lahore,Cotton,2405,3.118769167732402,2480.01
2025,10,2025-03-09,Lahore,Maize,2575,-0.3143694266581109,2566.9
2025,10,2025-03-09,Lahore,Rice,1689,-7.488394934415531,1562.52
2025,10,2025-03-09,Lahore,Sugarcane,2180,6.1960044359926325,2315.07
2025,10,2025-03-09,Lahore,Vegetables,1848,-2.689720961069689,1798.29
2025,10,2025-03-09,Lahore,Wheat,2079,5.503763106788568,2193.42
2025,10,2025-03-09,Multan,Cotton,2248,-8.448150013789375,2058.09
2025,10,2025-03-09,Multan,Maize,1729,1.4675569503766617,1754.37
2025,10,2025-03-09,Multan,Rice,1342,-11.548181113337217,1187.02
2025,10,2025-03-09,Multan,Sugarcane,2146,8.682827897293995,2332.33
2025,10,2025-03-09,Multan,Vegetables,1520,-9.829942637112294,1370.58
2025,10,2025-03-09,Multan,Wheat,2616,7.272360949409798,2806.24
2025,10,2025-03-09,Peshawar,Cotton,2489,5.793439156513254,2633.2
2025,10,2025-03-09,Peshawar,Maize,1827,-3.4054437801423028,1764.78
2025,10,2025-03-09,Peshawar,Rice,1657,-4.05299370016314,1589.84
2025,10,2025-03-09,Peshawar,Sugarcane,1370,0.7661209336228376,1380.5
2025,10,2025-03-09,Peshawar,Vegetables,1861,-4.347617161354412,1780.09
2025,10,2025-03-09,Peshawar,Wheat,2361,-2.697929469650064,2297.3
2025,10,2025-03-09,Quetta,Cotton,1256,-3.3552783091287086,1213.86
2025,10,2025-03-09,Quetta,Maize,2478,6.763783617495802,2645.61
2025,10,2025-03-09,Quetta,Rice,2017,-2.291944742362209,1970.77
2025,10,2025-03-09,Quetta,Sugarcane,2112,2.064385037040418,2155.6
2025,10,2025-03-09,Quetta,Vegetables,2641,7.31518075291202,2834.19
2025,10,2025-03-09,Quetta,Wheat,1885,8.131556767270546,2038.28
2025,11,2025-03-16,Faisalabad,Cotton,2368,12.088436991643922,2654.25
2025,11,2025-03-16,Faisalabad,Maize,2621,1.953907411364738,2672.21
2025,11,2025-03-16,Faisalabad,Rice,1996,4.010947194074704,2076.06
2025,11,2025-03-16,Faisalabad,Sugarcane,1529,-9.47883389585994,1384.07
2025,11,2025-03-16,Faisalabad,Vegetables,1669,-3.61987043260372,1608.58
2025,11,2025-03-16,Faisalabad,Wheat,2090,-7.713171785419004,1928.79
2025,11,2025-03-16,Karachi,Cotton,2217,9.321408054696214,2423.66
2025,11,2025-03-16,Karachi,Maize,1189,-0.0614693881938791,1188.27
2025,11,2025-03-16,Karachi,Rice,2119,5.796751590310588,2241.83
2025,11,2025-03-16,Karachi,Sugarcane,2371,15.614736659901183,2741.23
2025,11,2025-03-16,Karachi,Vegetables,1184,-11.599343094339352,1046.66
2025,11,2025-03-16,Karachi,Wheat,2473,3.863997441793481,2568.56
2025,11,2025-03-16,Lahore,Cotton,2405,3.1761623765184246,2481.39
2025,11,2025-03-16,Lahore,Maize,2575,-0.3066093858140498,2567.1
2025,11,2025-03-16,Lahore,Rice,1689,-7.597395437495863,1560.68
2025,11,2025-03-16,Lahore,Sugarcane,2180,6.302651090241422,2317.4
2025,11,2025-03-16,Lahore,Vegetables,1848,-2.7271300997640298,1797.6
2025,11,2025-03-16,Lahore,Wheat,2079,5.5962345971962,2195.35
2025,11,2025-03-16,Multan,Cotton,2248,-8.573796487784866,2055.26
2025,11,2025-03-16,Multan,Maize,1729,1.4951502194452522,1754.85
2025,11,2025-03-16,Multan,Rice,1342,-11.72372603786389,1184.67
2025,11,2025-03-16,Multan,Sugarcane,2146,8.828756596368953,2335.47
2025,11,2025-03-16,Multan,Vegetables,1520,-9.981021115235473,1368.29
2025,11,2025-03-16,Multan,Wheat,2616,7.394784807144255,2809.45
2025,11,2025-03-16,Peshawar,Cotton,2489,5.907405423303043,2636.04
2025,11,2025-03-16,Peshawar,Maize,1827,-3.45330477865674,1763.91
2025,11,2025-03-16,Peshawar,Rice,1657,-4.1246233608572265,1588.65
2025,11,2025-03-16,Peshawar,Sugarcane,1370,0.7815783638822681,1380.71
2025,11,2025-03-16,Peshawar,Vegetables,1861,-4.410612125733742,1778.92
2025,11,2025-03-16,Peshawar,Wheat,2361,-2.7251747920787577,2296.66
2025,11,2025-03-16,Quetta,Cotton,1256,-3.4034236306936725,1213.25
2025,11,2025-03-16,Quetta,Maize,2478,6.876305611457426,2648.39
2025,11,2025-03-16,Quetta,Rice,2017,-2.321029400094268,1970.18
2025,11,2025-03-16,Quetta,Sugarcane,2112,2.1030760288767256,2156.42
2025,11,2025-03-16,Quetta,Vegetables,2641,7.438728050046027,2837.46
2025,11,2025-03-16,Quetta,Wheat,1885,8.268413972876345,2040.86
2025,12,2025-03-23,Faisalabad,Cotton,2368,12.28793799500786,2658.98
2025,12,2025-03-23,Faisalabad,Maize,2621,1.9896414904389252,2673.15
2025,12,2025-03-23,Faisalabad,Rice,1996,4.080126026448252,2077.44
2025,12,2025-03-23,Faisalabad,Sugarcane,1529,-9.622471337568443,1381.87
2025,12,2025-03-23,Faisalabad,Vegetables,1669,-3.67065248436939,1607.74
2025,12,2025-03-23,Faisalabad,Wheat,2090,-7.82578510462298,1926.44
2025,12,2025-03-23,Karachi,Cotton,2217,9.474579135834484,2427.05
2025,12,2025-03-23,Karachi,Maize,1189,-0.0419686694220791,1188.5
2025,12,2025-03-23,Karachi,Rice,2119,5.89255609162713,2243.86
2025,12,2025-03-23,Karachi,Sugarcane,2371,15.86695815296762,2747.21
2025,12,2025-03-23,Karachi,Vegetables,1184,-11.775948161119349,1044.57
2025,12,2025-03-23,Karachi,Wheat,2473,3.929548410924066,2570.18
2025,12,2025-03-23,Lahore,Cotton,2405,3.2335555853142317,2482.77
2025,12,2025-03-23,Lahore,Maize,2575,-0.2988493449573808,2567.3
2025,12,2025-03-23,Lahore,Rice,1689,-7.706395940555239,1558.84
2025,12,2025-03-23,Lahore,Sugarcane,2180,6.409297744497454,2319.72
2025,12,2025-03-23,Lahore,Vegetables,1848,-2.7645392384479743,1796.91
2025,12,2025-03-23,Lahore,Wheat,2079,5.6887060876068185,2197.27
2025,12,2025-03-23,Multan,Cotton,2248,-8.699442961760962,2052.44
2025,12,2025-03-23,Multan,Maize,1729,1.5227434885194744,1755.33
2025,12,2025-03-23,Multan,Rice,1342,-11.899270962368645,1182.31
2025,12,2025-03-23,Multan,Sugarcane,2146,8.974685295448813,2338.6
2025,12,2025-03-23,Multan,Vegetables,1520,-10.132099593342936,1365.99
2025,12,2025-03-23,Multan,Wheat,2616,7.517208664883748,2812.65
2025,12,2025-03-23,Peshawar,Cotton,2489,6.021371690103738,2638.87
2025,12,2025-03-23,Peshawar,Maize,1827,-3.501165777158413,1763.03
2025,12,2025-03-23,Peshawar,Rice,1657,-4.196253021540538,1587.47
2025,12,2025-03-23,Peshawar,Sugarcane,1370,0.7970357941458908,1380.92
2025,12,2025-03-23,Peshawar,Vegetables,1861,-4.47360709010027,1777.75
2025,12,2025-03-23,Peshawar,Wheat,2361,-2.752420114492171,2296.02
2025,12,2025-03-23,Quetta,Cotton,1256,-3.4515689522476074,1212.65
2025,12,2025-03-23,Quetta,Maize,2478,6.988827605425219,2651.18
2025,12,2025-03-23,Quetta,Rice,2017,-2.3501140578127644,1969.6
2025,12,2025-03-23,Quetta,Sugarcane,2112,2.1417670207202866,2157.23
2025,12,2025-03-23,Quetta,Vegetables,2641,7.562275347185185,2840.72
2025,12,2025-03-23,Quetta,Wheat,1885,8.405271178486583,2043.44
2025,13,2025-03-30,Faisalabad,Cotton,2368,12.487438998368848,2663.7
2025,13,2025-03-30,Faisalabad,Maize,2621,2.025375569509187,2674.09
2025,13,2025-03-30,Faisalabad,Rice,1996,4.149304858818418,2078.82
2025,13,2025-03-30,Faisalabad,Sugarcane,1529,-9.766108779284377,1379.68
2025,13,2025-03-30,Faisalabad,Vegetables,1669,-3.7214345361410985,1606.89
2025,13,2025-03-30,Faisalabad,Wheat,2090,-7.938398423835288,1924.09
2025,13,2025-03-30,Karachi,Cotton,2217,9.62775021697088,2430.45
2025,13,2025-03-30,Karachi,Maize,1189,-0.0224679506553365,1188.73
2025,13,2025-03-30,Karachi,Rice,2119,5.988360592941805,2245.89
2025,13,2025-03-30,Karachi,Sugarcane,2371,16.11917964603425,2753.19
2025,13,2025-03-30,Karachi,Vegetables,1184,-11.952553227907709,1042.48
2025,13,2025-03-30,Karachi,Wheat,2473,3.9950993800512378,2571.8
2025,13,2025-03-30,Lahore,Cotton,2405,3.2909487941051463,2484.15
2025,13,2025-03-30,Lahore,Maize,2575,-0.2910893041070161,2567.5
2025,13,2025-03-30,Lahore,Rice,1689,-7.815396443625093,1557.0
2025,13,2025-03-30,Lahore,Sugarcane,2180,6.515944398749865,2322.05
2025,13,2025-03-30,Lahore,Vegetables,1848,-2.8019483771371174,1796.22
2025,13,2025-03-30,Lahore,Wheat,2079,5.781177578015945,2199.19
2025,13,2025-03-30,Multan,Cotton,2248,-8.825089435746758,2049.61
2025,13,2025-03-30,Multan,Maize,1729,1.5503367575908809,1755.81
2025,13,2025-03-30,Multan,Rice,1342,-12.074815886884355,1179.96
2025,13,2025-03-30,Multan,Sugarcane,2146,9.120613994526222,2341.73
2025,13,2025-03-30,Multan,Vegetables,1520,-10.283178071458256,1363.7
2025,13,2025-03-30,Multan,Wheat,2616,7.639632522620725,2815.85
2025,13,2025-03-30,Peshawar,Cotton,2489,6.135337956898981,2641.71
2025,13,2025-03-30,Peshawar,Maize,1827,-3.5490267756664684,1762.16
2025,13,2025-03-30,Peshawar,Rice,1657,-4.267882682229237,1586.28
2025,13,2025-03-30,Peshawar,Sugarcane,1370,0.8124932244074172,1381.13
2025,13,2025-03-30,Peshawar,Vegetables,1861,-4.5366020544732,1776.57
2025,13,2025-03-30,Peshawar,Wheat,2361,-2.779665436913225,2295.37
2025,13,2025-03-30,Quetta,Cotton,1256,-3.499714273807057,1212.04
2025,13,2025-03-30,Quetta,Maize,2478,7.101349599389927,2653.97
2025,13,2025-03-30,Quetta,Rice,2017,-2.3791987155380427,1969.01
2025,13,2025-03-30,Quetta,Sugarcane,2112,2.1804580125602206,2158.05
2025,13,2025-03-30,Quetta,Vegetables,2641,7.685822644321766,2843.98
2025,13,2025-03-30,Quetta,Wheat,1885,8.542128384094605,2046.02
2025,14,2025-04-06,Faisalabad,Cotton,2368,12.686940001720576,2668.43
2025,14,2025-04-06,Faisalabad,Maize,2621,2.0611096485670903,2675.02
2025,14,2025-04-06,Faisalabad,Rice,1996,4.218483691177942,2080.2
2025,14,2025-04-06,Faisalabad,Sugarcane,1529,-9.909746221023692,1377.48
2025,14,2025-04-06,Faisalabad,Vegetables,1669,-3.77221658793182,1606.04
2025,14,2025-04-06,Faisalabad,Wheat,2090,-8.051011743073818,1921.73
2025,14,2025-04-06,Karachi,Cotton,2217,9.78092129810137,2433.84
2025,14,2025-04-06,Karachi,Maize,1189,-0.0029672319045161,1188.96
2025,14,2025-04-06,Karachi,Rice,2119,6.084165094250605,2247.92
2025,14,2025-04-06,Karachi,Sugarcane,2371,16.37140113910149,2759.17
2025,14,2025-04-06,Karachi,Vegetables,1184,-12.129158294722394,1040.39
2025,14,2025-04-06,Karachi,Wheat,2473,4.060650349167668,2573.42
2025,14,2025-04-06,Lahore,Cotton,2405,3.3483420028806608,2485.53
2025,14,2025-04-06,Lahore,Maize,2575,-0.2833292632764964,2567.7
2025,14,2025-04-06,Lahore,Rice,1689,-7.924396946727931,1555.16
2025,14,2025-04-06,Lahore,Sugarcane,2180,6.622591052990878,2324.37
2025,14,2025-04-06,Lahore,Vegetables,1848,-2.839357515842623,1795.53
2025,14,2025-04-06,Lahore,Wheat,2079,5.873649068420371,2201.11
2025,14,2025-04-06,Multan,Cotton,2248,-8.950735909763077,2046.79
2025,14,2025-04-06,Multan,Maize,1729,1.577930026653423,1756.28
2025,14,2025-04-06,Multan,Rice,1342,-12.250360811434575,1177.6
2025,14,2025-04-06,Multan,Sugarcane,2146,9.266542693595916,2344.86
2025,14,2025-04-06,Multan,Vegetables,1520,-10.434256549598306,1361.4
2025,14,2025-04-06,Multan,Wheat,2616,7.762056380349771,2819.06
2025,14,2025-04-06,Peshawar,Cotton,2489,6.249304223677055,2644.55
2025,14,2025-04-06,Peshawar,Maize,1827,-3.5968877741946157,1761.28
2025,14,2025-04-06,Peshawar,Rice,1657,-4.339512342934897,1585.09
2025,14,2025-04-06,Peshawar,Sugarcane,1370,0.8279506546623454,1381.34
2025,14,2025-04-06,Peshawar,Vegetables,1861,-4.599597018866278,1775.4
2025,14,2025-04-06,Peshawar,Wheat,2361,-2.8069107593583325,2294.73
2025,14,2025-04-06,Quetta,Cotton,1256,-3.5478595953838656,1211.44
2025,14,2025-04-06,Quetta,Maize,2478,7.2138715933449244,2656.76
2025,14,2025-04-06,Quetta,Rice,2017,-2.4082833732846707,1968.42
2025,14,2025-04-06,Quetta,Sugarcane,2112,2.219149004388739,2158.87
2025,14,2025-04-06,Quetta,Vegetables,2641,7.809369941450244,2847.25
2025,14,2025-04-06,Quetta,Wheat,1885,8.678985589695635,2048.6
2025,15,2025-04-13,Faisalabad,Cotton,2368,12.88644100508157,2673.15
2025,15,2025-04-13,Faisalabad,Maize,2621,2.0968437276373524,2675.96
2025,15,2025-04-13,Faisalabad,Rice,1996,4.287662523548109,2081.58
2025,15,2025-04-13,Faisalabad,Sugarcane,1529,-10.053383662739623,1375.28
2025,15,2025-04-13,Faisalabad,Vegetables,1669,-3.82299863970353,1605.19
2025,15,2025-04-13,Faisalabad,Wheat,2090,-8.163625062286126,1919.38
2025,15,2025-04-13,Karachi,Cotton,2217,9.934092379237764,2437.24
2025,15,2025-04-13,Karachi,Maize,1189,0.016533486862226,1189.2
2025,15,2025-04-13,Karachi,Rice,2119,6.1799695955652805,2249.95
2025,15,2025-04-13,Karachi,Sugarcane,2371,16.623622632168118,2765.15
2025,15,2025-04-13,Karachi,Vegetables,1184,-12.305763361510753,1038.3
2025,15,2025-04-13,Karachi,Wheat,2473,4.12620131829484,2575.04
2025,15,2025-04-13,Lahore,Cotton,2405,3.405735211671576,2486.91
2025,15,2025-04-13,Lahore,Maize,2575,-0.2755692224261317,2567.9
2025,15,2025-04-13,Lahore,Rice,1689,-8.033397449797784,1553.32
2025,15,2025-04-13,Lahore,Sugarcane,2180,6.72923770724329,2326.7
2025,15,2025-04-13,Lahore,Vegetables,1848,-2.8767666545317656,1794.84
2025,15,2025-04-13,Lahore,Wheat,2079,5.9661205588294965,2203.04
2025,15,2025-04-13,Multan,Cotton,2248,-9.076382383748872,2043.96
2025,15,2025-04-13,Multan,Maize,1729,1.6055232957248295,1756.76
2025,15,2025-04-13,Multan,Rice,1342,-12.425905735950291,1175.24
2025,15,2025-04-13,Multan,Sugarcane,2146,9.412471392673323,2347.99
2025,15,2025-04-13,Multan,Vegetables,1520,-10.585335027713626,1359.1
2025,15,2025-04-13,Multan,Wheat,2616,7.884480238086747,2822.26
2025,15,2025-04-13,Peshawar,Cotton,2489,6.363270490472296,2647.38
2025,15,2025-04-13,Peshawar,Maize,1827,-3.644748772702671,1760.41
2025,15,2025-04-13,Peshawar,Rice,1657,-4.411142003623598,1583.91
2025,15,2025-04-13,Peshawar,Sugarcane,1370,0.8434080849238716,1381.55
2025,15,2025-04-13,Peshawar,Vegetables,1861,-4.662591983239207,1774.23
2025,15,2025-04-13,Peshawar,Wheat,2361,-2.834156081779386,2294.09
2025,15,2025-04-13,Quetta,Cotton,1256,-3.596004916943315,1210.83
2025,15,2025-04-13,Quetta,Maize,2478,7.326393587309632,2659.55
2025,15,2025-04-13,Quetta,Rice,2017,-2.4373680310099486,1967.84
2025,15,2025-04-13,Quetta,Sugarcane,2112,2.257839996228673,2159.69
2025,15,2025-04-13,Quetta,Vegetables,2641,7.932917238586826,2850.51
2025,15,2025-04-13,Quetta,Wheat,1885,8.815842795303656,2051.18
2025,16,2025-04-20,Faisalabad,Cotton,2368,13.085942008442562,2677.88
2025,16,2025-04-20,Faisalabad,Maize,2621,2.132577806707614,2676.89
2025,16,2025-04-20,Faisalabad,Rice,1996,4.356841355918277,2082.96
2025,16,2025-04-20,Faisalabad,Sugarcane,1529,-10.197021104455557,1373.09
2025,16,2025-04-20,Faisalabad,Vegetables,1669,-3.873780691475238,1604.35
2025,16,2025-04-20,Faisalabad,Wheat,2090,-8.276238381498432,1917.03
2025,16,2025-04-20,Karachi,Cotton,2217,10.08726346037416,2440.63
2025,16,2025-04-20,Karachi,Maize,1189,0.0360342056289686,1189.43
2025,16,2025-04-20,Karachi,Rice,2119,6.275774096879956,2251.98
2025,16,2025-04-20,Karachi,Sugarcane,2371,16.87584412523475,2771.13
2025,16,2025-04-20,Karachi,Vegetables,1184,-12.482368428299113,1036.21
2025,16,2025-04-20,Karachi,Wheat,2473,4.191752287422012,2576.66
2025,16,2025-04-20,Lahore,Cotton,2405,3.463128420462491,2488.29
2025,16,2025-04-20,Lahore,Maize,2575,-0.2678091815757661,2568.1
2025,16,2025-04-20,Lahore,Rice,1689,-8.14239795286764,1551.47
2025,16,2025-04-20,Lahore,Sugarcane,2180,6.8358843614957,2329.02
2025,16,2025-04-20,Lahore,Vegetables,1848,-2.9141757932209087,1794.15
2025,16,2025-04-20,Lahore,Wheat,2079,6.058592049238623,2204.96
2025,16,2025-04-20,Multan,Cotton,2248,-9.202028857734666,2041.14
2025,16,2025-04-20,Multan,Maize,1729,1.633116564796236,1757.24
2025,16,2025-04-20,Multan,Rice,1342,-12.601450660466003,1172.89
2025,16,2025-04-20,Multan,Sugarcane,2146,9.558400091750736,2351.12
2025,16,2025-04-20,Multan,Vegetables,1520,-10.736413505828944,1356.81
2025,16,2025-04-20,Multan,Wheat,2616,8.006904095823721,2825.46
2025,16,2025-04-20,Peshawar,Cotton,2489,6.477236757267538,2650.22
2025,16,2025-04-20,Peshawar,Maize,1827,-3.6926097712107255,1759.54
2025,16,2025-04-20,Peshawar,Rice,1657,-4.482771664312296,1582.72
2025,16,2025-04-20,Peshawar,Sugarcane,1370,0.858865515185398,1381.77
2025,16,2025-04-20,Peshawar,Vegetables,1861,-4.725586947612136,1773.06
2025,16,2025-04-20,Peshawar,Wheat,2361,-2.86140140420044,2293.44
2025,16,2025-04-20,Quetta,Cotton,1256,-3.644150238502765,1210.23
2025,16,2025-04-20,Quetta,Maize,2478,7.438915581274341,2662.34
2025,16,2025-04-20,Quetta,Rice,2017,-2.4664526887352274,1967.25
2025,16,2025-04-20,Quetta,Sugarcane,2112,2.296530988068608,2160.5
2025,16,2025-04-20,Quetta,Vegetables,2641,8.056464535723407,2853.77
2025,16,2025-04-20,Quetta,Wheat,1885,8.952700000911678,2053.76
2025,17,2025-04-27,Faisalabad,Cotton,2368,13.285443011794287,2682.6
2025,17,2025-04-27,Faisalabad,Maize,2621,2.168311885765517,2677.83
2025,17,2025-04-27,Faisalabad,Rice,1996,4.426020188277801,2084.34
2025,17,2025-04-27,Faisalabad,Sugarcane,1529,-10.340658546194872,1370.89
2025,17,2025-04-27,Faisalabad,Vegetables,1669,-3.924562743265959,1603.5
2025,17,2025-04-27,Faisalabad,Wheat,2090,-8.388851700736964,1914.67
2025,17,2025-04-27,Karachi,Cotton,2217,10.24043454150465,2444.03
2025,17,2025-04-27,Karachi,Maize,1189,0.0555349243797891,1189.66
2025,17,2025-04-27,Karachi,Rice,2119,6.371578598188757,2254.01
2025,17,2025-04-27,Karachi,Sugarcane,2371,17.128065618301985,2777.11
2025,17,2025-04-27,Karachi,Vegetables,1184,-12.6589734951138,1034.12
2025,17,2025-04-27,Karachi,Wheat,2473,4.257303256538442,2578.28
2025,17,2025-04-27,Lahore,Cotton,2405,3.5205216292380053,2489.67
2025,17,2025-04-27,Lahore,Maize,2575,-0.2600491407452472,2568.3
2025,17,2025-04-27,Lahore,Rice,1689,-8.251398455970476,1549.63
2025,17,2025-04-27,Lahore,Sugarcane,2180,6.942531015736714,2331.35
2025,17,2025-04-27,Lahore,Vegetables,1848,-2.951584931926414,1793.45
2025,17,2025-04-27,Lahore,Wheat,2079,6.151063539643049,2206.88
2025,17,2025-04-27,Multan,Cotton,2248,-9.327675331750983,2038.31
2025,17,2025-04-27,Multan,Maize,1729,1.6607098338587782,1757.71
2025,17,2025-04-27,Multan,Rice,1342,-12.776995585016223,1170.53
2025,17,2025-04-27,Multan,Sugarcane,2146,9.70432879082043,2354.25
2025,17,2025-04-27,Multan,Vegetables,1520,-10.887491983968994,1354.51
2025,17,2025-04-27,Multan,Wheat,2616,8.12932795355277,2828.66
2025,17,2025-04-27,Peshawar,Cotton,2489,6.591203024045613,2653.06
2025,17,2025-04-27,Peshawar,Maize,1827,-3.740470769738872,1758.66
2025,17,2025-04-27,Peshawar,Rice,1657,-4.554401325017958,1581.53
2025,17,2025-04-27,Peshawar,Sugarcane,1370,0.8743229454403263,1381.98
2025,17,2025-04-27,Peshawar,Vegetables,1861,-4.788581912005215,1771.88
2025,17,2025-04-27,Peshawar,Wheat,2361,-2.888646726645548,2292.8
2025,17,2025-04-27,Quetta,Cotton,1256,-3.692295560079573,1209.62
2025,17,2025-04-27,Quetta,Maize,2478,7.551437575229341,2665.12
2025,17,2025-04-27,Quetta,Rice,2017,-2.4955373464818544,1966.67
2025,17,2025-04-27,Quetta,Sugarcane,2112,2.3352219798971263,2161.32
2025,17,2025-04-27,Quetta,Vegetables,2641,8.180011832851886,2857.03
2025,17,2025-04-27,Quetta,Wheat,1885,9.08955720651271,2056.34
2025,18,2025-05-04,Faisalabad,Cotton,2368,13.484944015158224,2687.32
2025,18,2025-05-04,Faisalabad,Maize,2621,2.2040459648397053,2678.77
2025,18,2025-05-04,Faisalabad,Rice,1996,4.495199020651349,2085.72
2025,18,2025-05-04,Faisalabad,Sugarcane,1529,-10.484295987903376,1368.7
2025,18,2025-05-04,Faisalabad,Vegetables,1669,-3.9753447950316296,1602.65
2025,18,2025-05-04,Faisalabad,Wheat,2090,-8.501465019940941,1912.32
2025,18,2025-05-04,Karachi,Cotton,2217,10.39360562264292,2447.43
2025,18,2025-05-04,Karachi,Maize,1189,0.0750356431515892,1189.89
2025,18,2025-05-04,Karachi,Rice,2119,6.467383099505297,2256.04
2025,18,2025-05-04,Karachi,Sugarcane,2371,17.380287111368425,2783.09
2025,18,2025-05-04,Karachi,Vegetables,1184,-12.835578561893795,1032.03
2025,18,2025-05-04,Karachi,Wheat,2473,4.322854225669027,2579.9
2025,18,2025-05-04,Lahore,Cotton,2405,3.577914838033813,2491.05
2025,18,2025-05-04,Lahore,Maize,2575,-0.2522890998885779,2568.5
2025,18,2025-05-04,Lahore,Rice,1689,-8.360398959029855,1547.79
2025,18,2025-05-04,Lahore,Sugarcane,2180,7.049177669992745,2333.67
2025,18,2025-05-04,Lahore,Vegetables,1848,-2.9889940706103584,1792.76
2025,18,2025-05-04,Lahore,Wheat,2079,6.243535030053668,2208.8
2025,18,2025-05-04,Multan,Cotton,2248,-9.453321805727082,2035.49
2025,18,2025-05-04,Multan,Maize,1729,1.6883031029330002,1758.19
2025,18,2025-05-04,Multan,Rice,1342,-12.95254050952098,1168.18
2025,18,2025-05-04,Multan,Sugarcane,2146,9.85025748990029,2357.39
2025,18,2025-05-04,Multan,Vegetables,1520,-11.03857046207646,1352.21
2025,18,2025-05-04,Multan,Wheat,2616,8.251751811292264,2831.87
2025,18,2025-05-04,Peshawar,Cotton,2489,6.705169290846307,2655.89
2025,18,2025-05-04,Peshawar,Maize,1827,-3.788331768240544,1757.79
2025,18,2025-05-04,Peshawar,Rice,1657,-4.626030985701268,1580.35
2025,18,2025-05-04,Peshawar,Sugarcane,1370,0.8897803757039492,1382.19
2025,18,2025-05-04,Peshawar,Vegetables,1861,-4.851576876371743,1770.71
2025,18,2025-05-04,Peshawar,Wheat,2361,-2.9158920490589604,2292.16
2025,18,2025-05-04,Quetta,Cotton,1256,-3.740440881633509,1209.02
2025,18,2025-05-04,Quetta,Maize,2478,7.663959569197132,2667.91
2025,18,2025-05-04,Quetta,Rice,2017,-2.5246220042003507,1966.08
2025,18,2025-05-04,Quetta,Sugarcane,2112,2.3739129717406864,2162.14
